CMDLINE /usr/bin/python heap.py
MEM 18.617188 1515784288.7711
MEM 18.617188 1515784288.8716
MEM 18.617188 1515784288.9721
MEM 18.617188 1515784289.0725
MEM 18.617188 1515784289.1730
MEM 18.617188 1515784289.2735
MEM 18.617188 1515784289.3740
MEM 18.617188 1515784289.4745
MEM 18.617188 1515784289.5748
MEM 19.097656 1515784289.6751
MEM 18.421875 1515784289.7757
MEM 18.421875 1515784289.8761
MEM 18.421875 1515784289.9766
MEM 18.421875 1515784290.0771
MEM 18.421875 1515784290.1776
MEM 18.421875 1515784290.2780
MEM 18.421875 1515784290.3785
MEM 18.421875 1515784290.4789
MEM 18.421875 1515784290.5795
MEM 18.421875 1515784290.6800
MEM 18.328125 1515784290.7803
MEM 18.519531 1515784290.8808
MEM 18.519531 1515784290.9813
MEM 18.519531 1515784291.0818
MEM 18.519531 1515784291.1822
MEM 18.519531 1515784291.2827
MEM 18.519531 1515784291.3832
MEM 18.519531 1515784291.4837
MEM 18.519531 1515784291.5841
MEM 18.519531 1515784291.6846
MEM 18.519531 1515784291.7851
MEM 18.519531 1515784291.8854
MEM 18.234375 1515784291.9857
MEM 18.425781 1515784292.0862
MEM 18.425781 1515784292.1867
MEM 18.425781 1515784292.2872
MEM 18.425781 1515784292.3876
MEM 18.425781 1515784292.4881
MEM 18.425781 1515784292.5885
MEM 18.425781 1515784292.6890
MEM 18.425781 1515784292.7895
MEM 18.425781 1515784292.8900
MEM 18.425781 1515784292.9904
MEM 18.937500 1515784293.0908
MEM 18.425781 1515784293.1911
MEM 18.425781 1515784293.2917
MEM 18.425781 1515784293.3921
MEM 18.425781 1515784293.4926
MEM 18.425781 1515784293.5931
MEM 18.425781 1515784293.6936
MEM 18.425781 1515784293.7940
MEM 18.425781 1515784293.8945
MEM 18.425781 1515784293.9950
MEM 18.425781 1515784294.0955
MEM 18.425781 1515784294.1958
MEM 18.617188 1515784294.2962
MEM 18.417969 1515784294.3966
MEM 18.417969 1515784294.4971
MEM 18.417969 1515784294.5975
MEM 18.417969 1515784294.6979
MEM 18.417969 1515784294.7984
MEM 18.417969 1515784294.8989
MEM 18.417969 1515784294.9994
MEM 18.417969 1515784295.0999
MEM 18.417969 1515784295.2003
MEM 18.417969 1515784295.3008
MEM 18.417969 1515784295.4012
MEM 18.609375 1515784295.5015
MEM 18.417969 1515784295.6020
MEM 18.417969 1515784295.7025
MEM 18.417969 1515784295.8029
MEM 18.417969 1515784295.9035
MEM 18.417969 1515784296.0039
MEM 18.417969 1515784296.1044
MEM 18.417969 1515784296.2047
MEM 18.417969 1515784296.3052
MEM 18.417969 1515784296.4057
MEM 18.417969 1515784296.5061
MEM 18.609375 1515784296.6065
MEM 18.417969 1515784296.7069
MEM 18.417969 1515784296.8072
MEM 18.417969 1515784296.9077
MEM 18.417969 1515784297.0082
MEM 18.417969 1515784297.1086
MEM 18.417969 1515784297.2091
MEM 18.417969 1515784297.3096
MEM 18.417969 1515784297.4101
MEM 18.417969 1515784297.5105
MEM 18.417969 1515784297.6109
MEM 18.417969 1515784297.7113
MEM 18.609375 1515784297.8117
MEM 18.417969 1515784297.9122
MEM 18.417969 1515784298.0126
MEM 18.417969 1515784298.1131
MEM 18.417969 1515784298.2136
MEM 18.417969 1515784298.3141
MEM 18.417969 1515784298.4146
MEM 18.417969 1515784298.5150
MEM 18.417969 1515784298.6155
MEM 18.417969 1515784298.7159
MEM 18.417969 1515784298.8164
MEM 18.417969 1515784298.9167
MEM 18.863281 1515784299.0170
MEM 18.402344 1515784299.1175
MEM 18.402344 1515784299.2180
MEM 18.402344 1515784299.3185
MEM 18.402344 1515784299.4190
MEM 18.402344 1515784299.5195
MEM 18.402344 1515784299.6199
MEM 18.402344 1515784299.7204
MEM 18.402344 1515784299.8209
MEM 18.402344 1515784299.9213
MEM 18.402344 1515784300.0218
MEM 18.593750 1515784300.1222
MEM 18.402344 1515784300.2226
MEM 18.402344 1515784300.3231
MEM 18.402344 1515784300.4237
MEM 18.402344 1515784300.5241
MEM 18.402344 1515784300.6245
MEM 18.402344 1515784300.7250
MEM 18.402344 1515784300.8254
MEM 18.402344 1515784300.9259
MEM 18.402344 1515784301.0264
MEM 18.402344 1515784301.1268
MEM 18.402344 1515784301.2272
MEM 18.593750 1515784301.3276
MEM 18.402344 1515784301.4281
MEM 18.402344 1515784301.5285
MEM 18.402344 1515784301.6290
MEM 18.402344 1515784301.7294
MEM 18.402344 1515784301.8299
MEM 18.402344 1515784301.9304
MEM 18.402344 1515784302.0308
MEM 18.402344 1515784302.1313
MEM 18.402344 1515784302.2317
MEM 18.402344 1515784302.3321
MEM 18.402344 1515784302.4325
MEM 18.398438 1515784302.5329
MEM 18.398438 1515784302.6334
MEM 18.398438 1515784302.7339
MEM 18.398438 1515784302.8343
MEM 18.398438 1515784302.9348
MEM 18.398438 1515784303.0353
MEM 18.398438 1515784303.1357
MEM 18.398438 1515784303.2362
MEM 18.398438 1515784303.3366
MEM 18.398438 1515784303.4371
MEM 18.398438 1515784303.5375
MEM 18.589844 1515784303.6379
MEM 18.390625 1515784303.7383
MEM 18.390625 1515784303.8388
MEM 18.390625 1515784303.9393
MEM 18.390625 1515784304.0398
MEM 18.390625 1515784304.1401
MEM 18.390625 1515784304.2404
MEM 18.390625 1515784304.3407
MEM 18.390625 1515784304.4413
MEM 18.390625 1515784304.5416
MEM 18.390625 1515784304.6420
MEM 18.390625 1515784304.7423
MEM 18.582031 1515784304.8426
MEM 18.382812 1515784304.9431
MEM 18.382812 1515784305.0436
MEM 18.382812 1515784305.1441
MEM 18.382812 1515784305.2445
MEM 18.382812 1515784305.3450
MEM 18.382812 1515784305.4455
MEM 18.382812 1515784305.5458
MEM 18.382812 1515784305.6462
MEM 18.382812 1515784305.7466
MEM 18.382812 1515784305.8469
MEM 18.382812 1515784305.9473
MEM 18.574219 1515784306.0477
MEM 18.382812 1515784306.1481
MEM 18.382812 1515784306.2485
MEM 18.382812 1515784306.3489
MEM 18.382812 1515784306.4494
MEM 18.382812 1515784306.5499
MEM 18.382812 1515784306.6502
MEM 18.382812 1515784306.7507
MEM 18.382812 1515784306.8512
MEM 18.382812 1515784306.9517
MEM 18.382812 1515784307.0522
MEM 18.574219 1515784307.1526
MEM 18.449219 1515784307.2531
MEM 18.449219 1515784307.3536
MEM 18.449219 1515784307.4540
MEM 18.449219 1515784307.5545
MEM 18.449219 1515784307.6550
MEM 18.449219 1515784307.7554
MEM 18.449219 1515784307.8558
MEM 18.449219 1515784307.9563
MEM 18.449219 1515784308.0567
MEM 18.449219 1515784308.1571
MEM 18.449219 1515784308.2575
MEM 18.640625 1515784308.3579
MEM 18.234375 1515784308.4583
MEM 18.234375 1515784308.5588
MEM 18.234375 1515784308.6593
MEM 18.234375 1515784308.7598
MEM 18.234375 1515784308.8602
MEM 18.234375 1515784308.9607
MEM 18.234375 1515784309.0612
MEM 18.234375 1515784309.1616
MEM 18.234375 1515784309.2621
MEM 18.234375 1515784309.3625
MEM 18.234375 1515784309.4628
MEM 18.937500 1515784309.5632
MEM 18.296875 1515784309.6637
MEM 18.296875 1515784309.7641
MEM 18.296875 1515784309.8646
MEM 18.296875 1515784309.9650
MEM 18.296875 1515784310.0655
MEM 18.296875 1515784310.1659
MEM 18.296875 1515784310.2664
MEM 18.296875 1515784310.3669
MEM 18.296875 1515784310.4674
MEM 18.296875 1515784310.5678
MEM 18.484375 1515784310.6682
MEM 18.042969 1515784310.7687
MEM 18.042969 1515784310.8691
MEM 18.042969 1515784310.9696
MEM 18.042969 1515784311.0701
MEM 18.042969 1515784311.1705
MEM 18.042969 1515784311.2710
MEM 18.042969 1515784311.3714
MEM 18.042969 1515784311.4718
MEM 18.042969 1515784311.5722
MEM 18.042969 1515784311.6727
MEM 18.042969 1515784311.7731
MEM 18.421875 1515784311.8734
MEM 18.296875 1515784311.9739
MEM 18.296875 1515784312.0743
MEM 18.296875 1515784312.1747
MEM 18.296875 1515784312.2751
MEM 18.296875 1515784312.3756
MEM 18.296875 1515784312.4760
MEM 18.296875 1515784312.5764
MEM 18.296875 1515784312.6769
MEM 18.296875 1515784312.7774
MEM 18.296875 1515784312.8778
MEM 18.812500 1515784312.9782
MEM 18.105469 1515784313.0786
MEM 18.105469 1515784313.1791
MEM 18.105469 1515784313.2796
MEM 18.105469 1515784313.3800
MEM 18.105469 1515784313.4804
MEM 18.105469 1515784313.5809
MEM 18.105469 1515784313.6813
MEM 18.105469 1515784313.7818
MEM 18.105469 1515784313.8823
MEM 18.105469 1515784313.9827
MEM 18.105469 1515784314.0832
MEM 18.390625 1515784314.1836
MEM 18.582031 1515784314.2840
MEM 18.582031 1515784314.3844
MEM 18.582031 1515784314.4849
MEM 18.582031 1515784314.5853
MEM 18.582031 1515784314.6858
MEM 18.582031 1515784314.7863
MEM 18.582031 1515784314.8867
MEM 18.582031 1515784314.9872
MEM 18.582031 1515784315.0877
MEM 18.582031 1515784315.1882
MEM 18.582031 1515784315.2885
MEM 18.472656 1515784315.3889
MEM 18.472656 1515784315.4893
MEM 18.472656 1515784315.5897
MEM 18.472656 1515784315.6902
MEM 18.472656 1515784315.7907
MEM 18.472656 1515784315.8911
MEM 18.472656 1515784315.9917
MEM 18.472656 1515784316.0921
MEM 18.472656 1515784316.1926
MEM 18.472656 1515784316.2931
MEM 18.472656 1515784316.3935
MEM 18.472656 1515784316.4938
MEM 18.582031 1515784316.5942
MEM 18.519531 1515784316.6946
MEM 18.519531 1515784316.7951
MEM 18.519531 1515784316.8956
MEM 18.519531 1515784316.9961
MEM 18.519531 1515784317.0966
MEM 18.519531 1515784317.1971
MEM 18.519531 1515784317.2975
MEM 18.519531 1515784317.3980
MEM 18.519531 1515784317.4985
MEM 18.519531 1515784317.5989
MEM 18.328125 1515784317.6993
MEM 18.519531 1515784317.7998
MEM 18.519531 1515784317.9002
MEM 18.519531 1515784318.0006
MEM 18.519531 1515784318.1011
MEM 18.519531 1515784318.2015
MEM 18.519531 1515784318.3020
MEM 18.519531 1515784318.4025
MEM 18.519531 1515784318.5029
MEM 18.519531 1515784318.6033
MEM 18.519531 1515784318.7038
MEM 18.519531 1515784318.8042
MEM 18.296875 1515784318.9046
MEM 18.484375 1515784319.0050
MEM 18.484375 1515784319.1055
MEM 18.484375 1515784319.2060
MEM 18.484375 1515784319.3064
MEM 18.484375 1515784319.4069
MEM 18.484375 1515784319.5074
MEM 18.484375 1515784319.6079
MEM 18.484375 1515784319.7084
MEM 18.484375 1515784319.8089
MEM 18.484375 1515784319.9093
MEM 18.484375 1515784320.0097
MEM 19.328125 1515784320.1100
MEM 18.421875 1515784320.2104
MEM 18.421875 1515784320.3107
MEM 18.421875 1515784320.4112
MEM 18.421875 1515784320.5117
MEM 18.421875 1515784320.6122
MEM 18.421875 1515784320.7127
MEM 18.421875 1515784320.8131
MEM 18.421875 1515784320.9136
MEM 18.421875 1515784321.0141
MEM 18.421875 1515784321.1146
MEM 18.296875 1515784321.2149
MEM 18.484375 1515784321.3154
MEM 18.484375 1515784321.4159
MEM 18.484375 1515784321.5164
MEM 18.484375 1515784321.6169
MEM 18.484375 1515784321.7173
MEM 18.484375 1515784321.8178
MEM 18.484375 1515784321.9183
MEM 18.484375 1515784322.0188
MEM 18.484375 1515784322.1193
MEM 18.484375 1515784322.2197
MEM 18.484375 1515784322.3201
MEM 18.070312 1515784322.4204
MEM 18.449219 1515784322.5209
MEM 18.449219 1515784322.6214
MEM 18.449219 1515784322.7218
MEM 18.449219 1515784322.8223
MEM 18.449219 1515784322.9228
MEM 18.449219 1515784323.0233
MEM 18.449219 1515784323.1237
MEM 18.449219 1515784323.2241
MEM 18.449219 1515784323.3246
MEM 18.449219 1515784323.4250
MEM 18.449219 1515784323.5254
MEM 19.328125 1515784323.6258
MEM 18.484375 1515784323.7261
MEM 18.484375 1515784323.8264
MEM 18.484375 1515784323.9267
MEM 18.484375 1515784324.0270
MEM 18.484375 1515784324.1274
MEM 18.484375 1515784324.2277
MEM 18.484375 1515784324.3280
MEM 18.484375 1515784324.4284
MEM 18.484375 1515784324.5287
MEM 18.484375 1515784324.6290
MEM 18.105469 1515784324.7294
MEM 18.484375 1515784324.8297
MEM 18.484375 1515784324.9300
MEM 18.484375 1515784325.0303
MEM 18.484375 1515784325.1307
MEM 18.484375 1515784325.2310
MEM 18.484375 1515784325.3315
MEM 18.484375 1515784325.4320
MEM 18.484375 1515784325.5324
MEM 18.484375 1515784325.6329
MEM 18.484375 1515784325.7334
MEM 18.484375 1515784325.8337
MEM 18.125000 1515784325.9341
MEM 18.410156 1515784326.0346
MEM 18.410156 1515784326.1351
MEM 18.410156 1515784326.2356
MEM 18.410156 1515784326.3360
MEM 18.410156 1515784326.4365
MEM 18.410156 1515784326.5370
MEM 18.410156 1515784326.6375
MEM 18.410156 1515784326.7379
MEM 18.410156 1515784326.8384
MEM 18.410156 1515784326.9389
MEM 18.410156 1515784327.0392
MEM 19.113281 1515784327.1396
MEM 18.066406 1515784327.2400
MEM 18.066406 1515784327.3405
MEM 18.066406 1515784327.4410
MEM 18.066406 1515784327.5415
MEM 18.066406 1515784327.6419
MEM 18.066406 1515784327.7424
MEM 18.066406 1515784327.8428
MEM 18.066406 1515784327.9433
MEM 18.066406 1515784328.0438
MEM 18.066406 1515784328.1443
MEM 18.445312 1515784328.2447
MEM 18.636719 1515784328.3451
MEM 18.636719 1515784328.4455
MEM 18.636719 1515784328.5460
MEM 18.636719 1515784328.6464
MEM 18.636719 1515784328.7469
MEM 18.636719 1515784328.8474
MEM 18.636719 1515784328.9479
MEM 18.636719 1515784329.0484
MEM 18.636719 1515784329.1488
MEM 18.636719 1515784329.2493
MEM 18.636719 1515784329.3497
MEM 19.664062 1515784329.4500
MEM 18.503906 1515784329.5505
MEM 18.503906 1515784329.6510
MEM 18.503906 1515784329.7515
MEM 18.503906 1515784329.8520
MEM 18.503906 1515784329.9525
MEM 18.503906 1515784330.0529
MEM 18.503906 1515784330.1534
MEM 18.503906 1515784330.2539
MEM 18.503906 1515784330.3543
MEM 18.503906 1515784330.4548
MEM 19.273438 1515784330.5552
MEM 18.503906 1515784330.6557
MEM 18.503906 1515784330.7562
MEM 18.503906 1515784330.8567
MEM 18.503906 1515784330.9571
MEM 18.503906 1515784331.0576
MEM 18.503906 1515784331.1581
MEM 18.503906 1515784331.2585
MEM 18.503906 1515784331.3590
MEM 18.503906 1515784331.4595
MEM 18.503906 1515784331.5600
MEM 18.503906 1515784331.6603
MEM 18.695312 1515784331.7607
MEM 18.503906 1515784331.8611
MEM 18.503906 1515784331.9615
MEM 18.503906 1515784332.0620
MEM 18.503906 1515784332.1625
MEM 18.503906 1515784332.2629
MEM 18.503906 1515784332.3634
MEM 18.503906 1515784332.4639
MEM 18.503906 1515784332.5644
MEM 18.503906 1515784332.6648
MEM 18.503906 1515784332.7653
MEM 18.503906 1515784332.8656
MEM 18.582031 1515784332.9660
MEM 18.519531 1515784333.0664
MEM 18.519531 1515784333.1669
MEM 18.519531 1515784333.2675
MEM 18.519531 1515784333.3679
MEM 18.519531 1515784333.4683
MEM 18.519531 1515784333.5688
MEM 18.519531 1515784333.6693
MEM 18.519531 1515784333.7698
MEM 18.519531 1515784333.8702
MEM 18.519531 1515784333.9707
MEM 18.203125 1515784334.0711
MEM 18.390625 1515784334.1716
MEM 18.390625 1515784334.2720
MEM 18.390625 1515784334.3725
MEM 18.390625 1515784334.4730
MEM 18.390625 1515784334.5734
MEM 18.390625 1515784334.6739
MEM 18.390625 1515784334.7744
MEM 18.390625 1515784334.8749
MEM 18.390625 1515784334.9753
MEM 18.390625 1515784335.0758
MEM 18.390625 1515784335.1762
MEM 18.582031 1515784335.2765
MEM 18.320312 1515784335.3770
MEM 18.320312 1515784335.4775
MEM 18.320312 1515784335.5780
MEM 18.320312 1515784335.6785
MEM 18.320312 1515784335.7789
MEM 18.320312 1515784335.8795
MEM 18.320312 1515784335.9799
MEM 18.320312 1515784336.0803
MEM 18.320312 1515784336.1808
MEM 18.320312 1515784336.2813
MEM 18.574219 1515784336.3817
MEM 18.273438 1515784336.4820
MEM 18.273438 1515784336.5824
MEM 18.273438 1515784336.6829
MEM 18.273438 1515784336.7834
MEM 18.273438 1515784336.8839
MEM 18.273438 1515784336.9844
MEM 18.273438 1515784337.0849
MEM 18.273438 1515784337.1853
MEM 18.273438 1515784337.2858
MEM 18.273438 1515784337.3863
MEM 18.273438 1515784337.4868
MEM 18.464844 1515784337.5871
MEM 18.656250 1515784337.6876
MEM 18.656250 1515784337.7881
MEM 18.656250 1515784337.8886
MEM 18.656250 1515784337.9891
MEM 18.656250 1515784338.0896
MEM 18.656250 1515784338.1900
MEM 18.656250 1515784338.2905
MEM 18.656250 1515784338.3910
MEM 18.656250 1515784338.4914
MEM 18.656250 1515784338.5919
MEM 18.656250 1515784338.6923
MEM 18.457031 1515784338.7926
MEM 18.441406 1515784338.8931
MEM 18.441406 1515784338.9935
MEM 18.441406 1515784339.0940
MEM 18.441406 1515784339.1945
MEM 18.441406 1515784339.2950
MEM 18.441406 1515784339.3955
MEM 18.441406 1515784339.4959
MEM 18.441406 1515784339.5963
MEM 18.441406 1515784339.6967
MEM 18.441406 1515784339.7972
MEM 19.726562 1515784339.8976
MEM 18.164062 1515784339.9981
MEM 18.164062 1515784340.0986
MEM 18.164062 1515784340.1991
MEM 18.164062 1515784340.2996
MEM 18.164062 1515784340.4001
MEM 18.164062 1515784340.5006
MEM 18.164062 1515784340.6011
MEM 18.164062 1515784340.7016
MEM 18.164062 1515784340.8020
MEM 18.164062 1515784340.9025
MEM 18.164062 1515784341.0029
MEM 18.449219 1515784341.1032
MEM 18.164062 1515784341.2037
MEM 18.164062 1515784341.3042
MEM 18.164062 1515784341.4047
MEM 18.164062 1515784341.5052
MEM 18.164062 1515784341.6056
MEM 18.164062 1515784341.7060
MEM 18.164062 1515784341.8064
MEM 18.164062 1515784341.9069
MEM 18.164062 1515784342.0074
MEM 18.164062 1515784342.1079
MEM 18.164062 1515784342.2083
MEM 19.476562 1515784342.3086
MEM 18.640625 1515784342.4091
MEM 18.640625 1515784342.5095
MEM 18.640625 1515784342.6099
MEM 18.640625 1515784342.7104
MEM 18.640625 1515784342.8108
MEM 18.640625 1515784342.9113
MEM 18.640625 1515784343.0118
MEM 18.640625 1515784343.1123
MEM 18.640625 1515784343.2128
MEM 18.640625 1515784343.3132
MEM 18.328125 1515784343.4136
MEM 18.519531 1515784343.5142
MEM 18.519531 1515784343.6146
MEM 18.519531 1515784343.7151
MEM 18.519531 1515784343.8156
MEM 18.519531 1515784343.9160
MEM 18.519531 1515784344.0164
MEM 18.519531 1515784344.1168
MEM 18.519531 1515784344.2172
MEM 18.519531 1515784344.3177
MEM 18.519531 1515784344.4181
MEM 18.519531 1515784344.5184
MEM 18.234375 1515784344.6188
MEM 18.425781 1515784344.7192
MEM 18.425781 1515784344.8197
MEM 18.425781 1515784344.9201
MEM 18.425781 1515784345.0206
MEM 18.425781 1515784345.1211
MEM 18.425781 1515784345.2215
MEM 18.425781 1515784345.3220
MEM 18.425781 1515784345.4224
MEM 18.425781 1515784345.5229
MEM 18.425781 1515784345.6235
MEM 19.195312 1515784345.7238
MEM 18.234375 1515784345.8241
MEM 18.234375 1515784345.9246
MEM 18.234375 1515784346.0250
MEM 18.234375 1515784346.1255
MEM 18.234375 1515784346.2260
MEM 18.234375 1515784346.3265
MEM 18.234375 1515784346.4269
MEM 18.234375 1515784346.5275
MEM 18.234375 1515784346.6279
MEM 18.234375 1515784346.7284
MEM 18.234375 1515784346.8288
MEM 18.425781 1515784346.9291
MEM 19.453125 1515784347.0295
MEM 19.453125 1515784347.1300
MEM 19.453125 1515784347.2305
MEM 19.453125 1515784347.3309
MEM 19.453125 1515784347.4314
MEM 19.453125 1515784347.5317
MEM 19.453125 1515784347.6321
MEM 19.453125 1515784347.7326
MEM 19.453125 1515784347.8331
MEM 19.453125 1515784347.9335
MEM 19.453125 1515784348.0339
MEM 18.652344 1515784348.1342
MEM 18.589844 1515784348.2347
MEM 18.589844 1515784348.3352
MEM 18.589844 1515784348.4357
MEM 18.589844 1515784348.5362
MEM 18.589844 1515784348.6367
MEM 18.589844 1515784348.7371
MEM 18.589844 1515784348.8375
MEM 18.589844 1515784348.9380
MEM 18.589844 1515784349.0385
MEM 18.589844 1515784349.1390
MEM 18.234375 1515784349.2393
MEM 18.425781 1515784349.3398
MEM 18.425781 1515784349.4402
MEM 18.425781 1515784349.5406
MEM 18.425781 1515784349.6410
MEM 18.425781 1515784349.7414
MEM 18.425781 1515784349.8418
MEM 18.425781 1515784349.9423
MEM 18.425781 1515784350.0428
MEM 18.425781 1515784350.1433
MEM 18.425781 1515784350.2437
MEM 18.425781 1515784350.3441
MEM 18.617188 1515784350.4445
MEM 18.234375 1515784350.5449
MEM 18.234375 1515784350.6454
MEM 18.234375 1515784350.7459
MEM 18.234375 1515784350.8464
MEM 18.234375 1515784350.9468
MEM 18.234375 1515784351.0473
MEM 18.234375 1515784351.1478
MEM 18.234375 1515784351.2482
MEM 18.234375 1515784351.3487
MEM 18.234375 1515784351.4492
MEM 18.488281 1515784351.5495
MEM 18.218750 1515784351.6499
MEM 18.218750 1515784351.7504
MEM 18.218750 1515784351.8509
MEM 18.218750 1515784351.9513
MEM 18.218750 1515784352.0517
MEM 18.218750 1515784352.1522
MEM 18.218750 1515784352.2526
MEM 18.218750 1515784352.3531
MEM 18.218750 1515784352.4536
MEM 18.218750 1515784352.5540
MEM 18.218750 1515784352.6545
MEM 18.410156 1515784352.7549
MEM 18.183594 1515784352.8553
MEM 18.183594 1515784352.9558
MEM 18.183594 1515784353.0563
MEM 18.183594 1515784353.1567
MEM 18.183594 1515784353.2572
MEM 18.183594 1515784353.3577
MEM 18.183594 1515784353.4581
MEM 18.183594 1515784353.5586
MEM 18.183594 1515784353.6591
MEM 18.183594 1515784353.7596
MEM 18.183594 1515784353.8599
MEM 18.468750 1515784353.9603
MEM 18.660156 1515784354.0607
MEM 18.660156 1515784354.1612
MEM 18.660156 1515784354.2617
MEM 18.660156 1515784354.3621
MEM 18.660156 1515784354.4626
MEM 18.660156 1515784354.5631
MEM 18.660156 1515784354.6636
MEM 18.660156 1515784354.7641
MEM 18.660156 1515784354.8645
MEM 18.660156 1515784354.9649
MEM 19.429688 1515784355.0653
MEM 18.277344 1515784355.1657
MEM 18.277344 1515784355.2662
MEM 18.277344 1515784355.3667
MEM 18.277344 1515784355.4671
MEM 18.277344 1515784355.5677
MEM 18.277344 1515784355.6681
MEM 18.277344 1515784355.7686
MEM 18.277344 1515784355.8690
MEM 18.277344 1515784355.9695
MEM 18.277344 1515784356.0700
MEM 18.277344 1515784356.1703
MEM 18.468750 1515784356.2707
MEM 18.660156 1515784356.3712
MEM 18.660156 1515784356.4717
MEM 18.660156 1515784356.5721
MEM 18.660156 1515784356.6726
MEM 18.660156 1515784356.7731
MEM 18.660156 1515784356.8735
MEM 18.660156 1515784356.9740
MEM 18.660156 1515784357.0745
MEM 18.660156 1515784357.1750
MEM 18.660156 1515784357.2755
MEM 18.660156 1515784357.3758
MEM 18.867188 1515784357.4762
MEM 18.613281 1515784357.5766
MEM 18.613281 1515784357.6771
MEM 18.613281 1515784357.7776
MEM 18.613281 1515784357.8780
MEM 18.613281 1515784357.9785
MEM 18.613281 1515784358.0790
MEM 18.613281 1515784358.1795
MEM 18.613281 1515784358.2799
MEM 18.613281 1515784358.3803
MEM 18.613281 1515784358.4808
MEM 18.437500 1515784358.5811
MEM 18.625000 1515784358.6815
MEM 18.625000 1515784358.7819
MEM 18.625000 1515784358.8825
MEM 18.625000 1515784358.9829
MEM 18.625000 1515784359.0834
MEM 18.625000 1515784359.1838
MEM 18.625000 1515784359.2842
MEM 18.625000 1515784359.3847
MEM 18.625000 1515784359.4852
MEM 18.625000 1515784359.5856
MEM 18.625000 1515784359.6859
MEM 18.328125 1515784359.7863
MEM 18.519531 1515784359.8868
MEM 18.519531 1515784359.9872
MEM 18.519531 1515784360.0877
MEM 18.519531 1515784360.1882
MEM 18.519531 1515784360.2886
MEM 18.519531 1515784360.3891
MEM 18.519531 1515784360.4896
MEM 18.519531 1515784360.5900
MEM 18.519531 1515784360.6904
MEM 18.519531 1515784360.7909
MEM 18.519531 1515784360.8913
MEM 18.519531 1515784360.9916
MEM 18.519531 1515784361.0921
MEM 18.519531 1515784361.1925
MEM 18.519531 1515784361.2930
MEM 18.519531 1515784361.3935
MEM 18.519531 1515784361.4940
MEM 18.519531 1515784361.5944
MEM 18.519531 1515784361.6949
MEM 18.519531 1515784361.7954
MEM 18.519531 1515784361.8959
MEM 18.519531 1515784361.9964
MEM 18.312500 1515784362.0967
MEM 18.500000 1515784362.1972
MEM 18.500000 1515784362.2977
MEM 18.500000 1515784362.3981
MEM 18.500000 1515784362.4986
MEM 18.500000 1515784362.5991
MEM 18.500000 1515784362.6996
MEM 18.500000 1515784362.8001
MEM 18.500000 1515784362.9005
MEM 18.500000 1515784363.0010
MEM 18.500000 1515784363.1015
MEM 18.500000 1515784363.2018
MEM 18.308594 1515784363.3022
MEM 18.500000 1515784363.4027
MEM 18.500000 1515784363.5031
MEM 18.500000 1515784363.6037
MEM 18.500000 1515784363.7041
MEM 18.500000 1515784363.8046
MEM 18.500000 1515784363.9051
MEM 18.500000 1515784364.0056
MEM 18.500000 1515784364.1060
MEM 18.500000 1515784364.2065
MEM 18.500000 1515784364.3070
MEM 18.281250 1515784364.4073
MEM 18.472656 1515784364.5078
MEM 18.472656 1515784364.6082
MEM 18.472656 1515784364.7087
MEM 18.472656 1515784364.8091
MEM 18.472656 1515784364.9096
MEM 18.472656 1515784365.0101
MEM 18.472656 1515784365.1106
MEM 18.472656 1515784365.2110
MEM 18.472656 1515784365.3116
MEM 18.472656 1515784365.4120
MEM 18.472656 1515784365.5123
MEM 18.664062 1515784365.6127
MEM 18.234375 1515784365.7132
MEM 18.234375 1515784365.8137
MEM 18.234375 1515784365.9141
MEM 18.234375 1515784366.0146
MEM 18.234375 1515784366.1151
MEM 18.234375 1515784366.2156
MEM 18.234375 1515784366.3161
MEM 18.234375 1515784366.4166
MEM 18.234375 1515784366.5171
MEM 18.234375 1515784366.6175
MEM 18.234375 1515784366.7179
MEM 19.195312 1515784366.8182
MEM 18.519531 1515784366.9187
MEM 18.519531 1515784367.0192
MEM 18.519531 1515784367.1197
MEM 18.519531 1515784367.2201
MEM 18.519531 1515784367.3206
MEM 18.519531 1515784367.4211
MEM 18.519531 1515784367.5216
MEM 18.519531 1515784367.6221
MEM 18.519531 1515784367.7225
MEM 18.519531 1515784367.8230
MEM 18.355469 1515784367.9235
MEM 18.546875 1515784368.0240
MEM 18.546875 1515784368.1245
MEM 18.546875 1515784368.2250
MEM 18.546875 1515784368.3254
MEM 18.546875 1515784368.4258
MEM 18.546875 1515784368.5263
MEM 18.546875 1515784368.6267
MEM 18.546875 1515784368.7272
MEM 18.546875 1515784368.8277
MEM 18.546875 1515784368.9281
MEM 18.546875 1515784369.0285
MEM 18.210938 1515784369.1289
MEM 18.402344 1515784369.2293
MEM 18.402344 1515784369.3298
MEM 18.402344 1515784369.4303
MEM 18.402344 1515784369.5308
MEM 18.402344 1515784369.6312
MEM 18.402344 1515784369.7317
MEM 18.402344 1515784369.8322
MEM 18.402344 1515784369.9327
MEM 18.402344 1515784370.0331
MEM 18.402344 1515784370.1336
MEM 18.914062 1515784370.2340
MEM 18.613281 1515784370.3343
MEM 18.613281 1515784370.4348
MEM 18.613281 1515784370.5352
MEM 18.613281 1515784370.6357
MEM 18.613281 1515784370.7362
MEM 18.613281 1515784370.8366
MEM 18.613281 1515784370.9371
MEM 18.613281 1515784371.0376
MEM 18.613281 1515784371.1381
MEM 18.613281 1515784371.2386
